23.519 364.68 -20.176 30602 NaN 12.629 970.47
23.523 364.61 -19.677 30602 NaN 12.63 970.48
23.527 364.53 -19.177 30602 NaN 12.63 970.49
23.531 364.46 -18.677 30602 NaN 12.631 970.5
23.535 364.38 -18.177 30602 NaN 12.631 970.51
23.539 364.3 -17.677 30602 NaN 12.632 970.51
23.544 364.22 -17.177 30602 NaN 12.632 970.52
23.549 364.14 -16.677 30602 NaN 12.633 970.53
23.554 364.05 -16.177 30602 NaN 12.633 970.54
23.56 363.96 -15.677 30602 NaN 12.634 970.55
23.566 363.86 -15.177 30602 NaN 12.634 970.56
23.573 363.76 -14.677 30602 NaN 12.635 970.57
23.58 363.66 -14.177 30602 NaN 12.636 970.59
23.587 363.56 -13.677 30602 NaN 12.636 970.6
23.596 363.44 -13.177 30602 NaN 12.637 970.61
23.605 363.33 -12.677 30602 NaN 12.638 970.62
23.615 363.2 -12.177 30602 NaN 12.638 970.64
23.626 363.07 -11.678 30602 NaN 12.639 970.65
23.638 362.93 -11.178 30602 NaN 12.64 970.67
23.652 362.78 -10.678 30602 NaN 12.641 970.68
23.667 362.62 -10.178 30602 NaN 12.642 970.7
23.684 362.45 -9.6777 30602 NaN 12.643 970.72
23.704 362.26 -9.1779 30602 NaN 12.644 970.74
23.728 362.05 -8.6781 30602 NaN 12.645 970.76
23.755 361.82 -8.1782 30602 NaN 12.647 970.79
23.788 361.56 -7.6783 30602 NaN 12.648 970.81
23.829 361.26 -7.1784 30602 NaN 12.65 970.84
23.882 360.89 -6.6784 30602 NaN 12.652 970.88
23.956 360.41 -6.1784 30602 NaN 12.654 970.92
24.069 359.75 -5.6796 30602 NaN 12.657 970.98
24.284 358.57 -5.1983 30602 NaN 12.662 971.06
24.784 356.01 -5.0525 30602 NaN 12.669 971.2
25.284 353.45 -5.1907 30602 NaN 12.686 971.5
25.784 350.89 -5.0674 30602 NaN 12.703 971.8
26.284 348.33 -5.1724 30602 NaN 12.719 972.1
26.784 345.77 -5.0709 30602 NaN 12.736 972.4
