14.281 1488.8 200.22 0.89202 30660 0.6257 5.323 846.75
14.331 1498.8 199.85 0.93136 30644 0.62547 5.258 845.69
14.381 1508.8 199.45 -0.93123 30627 0.62521 5.1931 844.67
14.431 1518.7 199.01 -0.86234 30610 0.62491 5.1283 843.67
14.481 1528.7 198.53 -0.6732 30594 0.6246 5.0637 842.66
14.531 1538.6 198.01 -0.46173 30577 0.62426 4.9993 841.66
14.581 1548.5 197.45 -0.27263 30560 0.62389 4.935 840.66
14.631 1558.3 196.86 -0.1353 30544 0.62351 4.8709 839.66
14.681 1568.1 196.23 -0.065862 30527 0.62308 4.8071 838.66
14.731 1577.9 195.56 0.034249 30510 0.62264 4.7434 837.67
14.781 1587.7 194.86 0.049718 30494 0.62217 4.68 836.68
14.831 1597.4 194.12 -0.055125 30477 0.62167 4.6167 835.7
14.881 1607.1 193.34 -0.025947 30460 0.62115 4.5538 834.72
14.931 1616.8 192.53 -0.029453 30444 0.6206 4.4911 833.74
14.981 1626.4 191.67 -0.0080539 30427 0.62002 4.4287 832.77
15.031 1635.9 190.79 -0.0099927 30416 0.61944 4.3665 831.8
15.081 1645.4 189.91 0.046225 30412 0.61886 4.3046 830.84
15.131 1654.9 189.04 0.1446 30412 0.61827 4.2431 829.88
15.181 1664.3 188.17 0.21166 30412 0.61769 4.1818 828.93
15.231 1673.7 187.3 0.25941 30412 0.61712 4.1207 827.98
15.281 1683.1 186.44 0.29778 30412 0.61655 4.06 827.03
15.331 1692.4 185.58 0.33133 30412 0.61598 3.9996 826.09
15.381 1701.6 184.73 0.35946 30412 0.61542 3.9394 825.15
15.431 1710.8 183.88 0.41495 30412 0.61487 3.8795 824.22
15.481 1720 183.03 0.46446 30412 0.61432 3.8199 823.29
15.531 1729.2 182.19 0.52379 30412 0.61377 3.7605 822.37
15.581 1738.2 181.35 0.58916 30412 0.61323 3.7014 821.45
15.631 1747.3 180.52 0.67878 30412 0.6127 3.6426 820.53
15.681 1756.3 179.69 0.75945 30412 0.61216 3.5841 819.62
15.731 1765.3 178.86 0.84926 30412 0.61164 3.5258 818.71
15.781 1774.2 178.04 0.91367 30412 0.61111 3.4678 817.81
15.831 1783.1 177.22 -0.92778 30412 0.61058 3.4101 816.91
15.881 1791.9 176.4 -0.86009 30412 0.61005 3.3526 816.02
15.931 1800.7 175.59 -0.71448 30412 0.60952 3.2954 815.12
15.981 1809.5 174.78 -0.51107 30412 0.609 3.2385 814.24
16.031 1818.2 173.97 -0.29909 30412 0.60849 3.1818 813.36
16.081 1826.9 173.17 -0.14083 30412 0.60799 3.1254 812.48
16.131 1835.5 172.37 -0.066178 30412 0.60749 3.0693 811.6
16.181 1844.1 171.57 -0.024229 30412 0.60699 3.0134 810.73
16.231 1852.7 170.78 0.052609 30412 0.6065 2.9578 809.87
16.281 1861.2 169.99 0.13777 30412 0.606 2.9024 809
16.331 1869.7 169.21 0.23343 30412 0.60551 2.8473 808.15
16.381 1878.1 168.43 0.35832 30412 0.60502 2.7924 807.29
16.431 1886.5 167.65 0.50894 30412 0.60454 2.7378 806.44
16.481 1894.9 166.87 0.60519 30412 0.60404 2.6834 805.59
16.531 1903.2 166.1 -0.61769 30412 0.60355 2.6293 804.75
16.581 1911.5 165.33 -0.56515 30412 0.60307 2.5755 803.91
16.631 1919.7 164.56 -0.49575 30412 0.60259 2.5219 803.08
16.681 1927.9 163.8 -0.4155 30412 0.60212 2.4685 802.25
